,Week,Origin State,Origin District,Destination District,Population,theta_S(t),theta_C(t),theta_I(t),theta_A(t),theta_R(t),theta_D(t),D_k^Tr(t),D_k^Ro(t),D_k^To(t)
6730,20,KARNATAKA,OTHER,SUNDARGARH,50268750,999894.6065,105.3935099,21.07870198,84.31480791,45.81375109,3.501181151,0,0.039786149,39786.14945
6731,20,MAHARASHTRA,OTHER,SUNDARGARH,102131474,999774.4182,225.5817829,45.11635659,180.4654264,66.15002932,9.575892344,0,0.09791301,97913.00966
6732,20,TAMIL NADU,THIRUVALLUR,SUNDARGARH,3728104,999064.1355,935.8644501,187.17289,748.6915601,196.3464539,5.90112293,0,1.877630023,1877630.023
6733,20,ANDHRA PRADESH,OTHER,SUNDARGARH,34078373,999743.6204,256.3796106,51.27592212,205.1036885,135.1003465,5.25259818,0,0.293441239,293441.2391
6734,20,ANDHRA PRADESH,GUNTUR,SUNDARGARH,530577,994701.9942,5298.005756,1059.601151,4238.404605,3121.130392,105.5454722,0,3.76948115,3769481.15
6735,20,GUJARAT,OTHER,SUNDARGARH,56806534,999800.2871,199.7129415,39.94258829,159.7703532,109.9169331,9.347516256,0,0.017603609,17603.60877
6736,20,MAHARASHTRA,MUMBAI,SUNDARGARH,12691836,990676.7626,9323.237394,1864.647479,7458.589916,1610.878048,345.5764792,0,0.551535649,551535.6486
6737,20,MAHARASHTRA,THANE,SUNDARGARH,1261517,981604.6871,18395.31294,3679.062589,14716.25036,3657.501247,191.8325318,0,2.378089237,2378089.237
6738,20,WEST BENGAL,MEDINIPUR WEST,SUNDARGARH,5913457,999977.3398,22.66017999,4.532035999,18.12814399,17.24879373,0,0,2.874798954,2874798.954
6739,20,TAMIL NADU,CHENNAI,SUNDARGARH,4328063,990956.6936,9043.30644,1808.661288,7234.645152,1484.035699,73.01187621,0,0.231050241,231050.2412
6740,20,TAMIL NADU,KANCHIPURAM,SUNDARGARH,155029,992640.0867,7359.913307,1471.982661,5887.930645,2715.620948,45.15284237,0,6.450406053,6450406.053
6741,20,TAMIL NADU,OTHER,SUNDARGARH,65979190,999674.7459,325.2540687,65.05081375,260.203255,137.2250857,1.667192337,0,0.060625176,60625.17591
6742,21,ANDHRA PRADESH,SRIKAKULAM,SUNDARGARH,2703114,999960.0461,39.95391981,7.990783962,31.96313585,12.20814216,0,0,1.109831106,1109831.106
6743,21,ANDHRA PRADESH,VISAKHAPATANAM,SUNDARGARH,1063178,0,0,0,0,0,0,0,8.46518645,8465186.45
6744,21,OTHER,OTHER,SUNDARGARH,732071000,999624.2222,375.7777593,75.15555185,300.6222074,196.5656337,8.306571357,0,0.706215654,706215.6539
6745,21,GUJARAT,OTHER,SUNDARGARH,56806534,999740.558,259.441986,51.8883972,207.5535888,157.8691634,11.28391322,0,0.105621653,105621.6526
6746,21,MAHARASHTRA,OTHER,SUNDARGARH,102131474,999672.9216,327.0784088,65.41568175,261.662727,159.0401016,13.27700411,0,0.117495612,117495.6116
6747,21,MAHARASHTRA,PUNE,SUNDARGARH,2935744,988597.439,11402.56099,2280.512197,9122.048789,4839.999673,558.2911862,0,11.58139129,11581391.29
6748,21,TAMIL NADU,COIMBATORE,SUNDARGARH,959823,998942.5134,1057.486641,211.4973282,845.9893126,1050.193629,7.293011316,0,5.209293797,5209293.797
6749,21,TAMIL NADU,KANCHIPURAM,SUNDARGARH,155029,989389.082,10610.91796,2122.183591,8488.734366,6044.030472,45.15284237,0,70.95446658,70954466.58
6750,21,TAMIL NADU,TIRUPPUR,SUNDARGARH,397521,997992.5589,2007.441116,401.4882233,1605.952893,2007.441116,0,0,15.09354223,15093542.23
6751,21,WEST BENGAL,24 PARAGANAS NORTH,SUNDARGARH,10009781,999702.7907,297.2092996,59.44185992,237.7674397,108.3939798,24.27625539,0,0.89912057,899120.5702
6752,21,WEST BENGAL,HOWRAH,SUNDARGARH,4842000,999005.9893,994.0107394,198.8021479,795.2085915,294.2998761,48.94671623,0,0.413052458,413052.4577
6753,21,WEST BENGAL,MEDINIPUR WEST,SUNDARGARH,5913457,999972.0975,27.90246044,5.580492088,22.32196835,22.49107417,0,0,2.198375671,2198375.671
6754,21,WEST BENGAL,OTHER,SUNDARGARH,59309688,999943.1796,56.82039669,11.36407934,45.45631736,23.47002736,1.83781105,0,0.472098251,472098.2515
6755,21,KARNATAKA,BENGALURU URBAN,SUNDARGARH,9621551,999813.7514,186.2485581,37.24971161,148.9988464,91.77314551,6.443867522,0,1.45506686,1455066.86
6756,21,MAHARASHTRA,RAIGAD,SUNDARGARH,2634200,998478.8551,1521.14494,304.2289879,1216.915952,457.8240073,43.65651811,0,0.379621897,379621.8966
6757,21,TAMIL NADU,OTHER,SUNDARGARH,65979190,999580.0797,419.9202809,83.98405618,335.9362247,266.3718666,1.909693041,0,0.212188116,212188.1157
6758,21,TELANGANA,RANGA REDDY,SUNDARGARH,2446265,0,0,0,0,0,0,0,2.452718737,2452718.737
6759,21,WEST BENGAL,KOLKATA,SUNDARGARH,4631392,997688.8158,2311.184197,462.2368394,1848.947358,856.7618548,261.0446276,0,3.670602704,3670602.704
6760,21,WEST BENGAL,MEDINIPUR EAST,SUNDARGARH,5095875,999929.3546,70.64537494,14.12907499,56.51629995,41.60227635,1.373660068,0,0.588711458,588711.4578
6761,21,ANDHRA PRADESH,EAST GODAVARI,SUNDARGARH,5154296,999920.6487,79.35128289,15.87025658,63.48102631,58.3978879,0,0,0.194012917,194012.9166
6762,21,ANDHRA PRADESH,OTHER,SUNDARGARH,34078373,999689.011,310.9890252,62.19780504,248.7912202,197.0164479,6.07423365,0,0.293441239,293441.2391
6763,21,GUJARAT,VALSAD,SUNDARGARH,1705678,999930.233,69.76697829,13.95339566,55.81358263,16.4157596,4.1039399,0,0.586277129,586277.1285
6764,21,MAHARASHTRA,THANE,SUNDARGARH,1261517,970070.9543,29929.04574,5985.809149,23943.2366,6790.237468,433.6049375,0,2.378089237,2378089.237
6765,21,TAMIL NADU,CHENNAI,SUNDARGARH,4328063,985724.7919,14275.2081,2855.04162,11420.16648,5097.199371,108.8246636,0,0.693150724,693150.7235
6766,21,TAMIL NADU,ERODE,SUNDARGARH,147270,996652.4071,3347.592857,669.5185713,2678.074285,3279.690365,47.53174442,0,27.16099681,27160996.81
6767,21,TELANGANA,OTHER,SUNDARGARH,26240025,999542.1498,457.8501735,91.57003471,366.2801388,276.8671143,11.69968398,0,0.03810972,38109.71979
6768,21,MAHARASHTRA,MUMBAI,SUNDARGARH,12691836,985793.3084,14206.69161,2841.338322,11365.35329,3002.954025,482.6724833,0,0.315163228,315163.2278
6769,21,TELANGANA,HYDERABAD,SUNDARGARH,3597816,0,0,0,0,0,0,0,1.667678392,1667678.392
6770,21,ANDHRA PRADESH,CHITTOOR,SUNDARGARH,4174064,999658.8457,341.1543283,68.23086565,272.9234626,155.48396,1.437448012,0,0.239574669,239574.6687
6771,21,KARNATAKA,BENGALURU RURAL,SUNDARGARH,990923,999942.4779,57.52212836,11.50442567,46.01770269,42.38472616,0,0,8.073281173,8073281.173
6772,21,KARNATAKA,OTHER,SUNDARGARH,50268750,999821.0817,178.9183141,35.78366281,143.1346512,58.02809897,4.018401094,0,0.079572299,79572.29889
6773,21,TAMIL NADU,THIRUVALLUR,SUNDARGARH,3728104,998801.8038,1198.196188,239.6392375,958.5569501,414.6880023,12.60694444,0,0.804698581,804698.5814
6774,21,GUJARAT,SURAT,SUNDARGARH,2894504,997041.2893,2958.710715,591.742143,2366.968572,1980.650225,137.8474516,0,0.345482335,345482.3348
6775,21,GUJARAT,AHMEDABAD,SUNDARGARH,3719710,982176.5675,17823.43247,3564.686494,14258.74598,6424.42556,1172.940901,0,0.268838162,268838.1621
6776,22,OTHER,OTHER,SUNDARGARH,732071000,999477.4031,522.5968519,104.5193704,418.0774816,269.2894542,11.40463152,0,0.521807311,521807.311
6777,22,KARNATAKA,OTHER,SUNDARGARH,50268750,999706.418,293.5819968,58.71639935,234.8655974,94.21360189,4.416262589,0,0.755936839,755936.8395
6778,22,MAHARASHTRA,MUMBAI,SUNDARGARH,12691836,980340.9846,19659.01545,3931.80309,15727.21236,6446.506242,630.4840371,0,0.315163228,315163.2278
6779,22,MAHARASHTRA,PUNE,SUNDARGARH,2935744,983472.6734,16527.32663,3305.465327,13221.86131,7633.15875,719.0681476,0,4.087549868,4087549.868
6780,22,TAMIL NADU,CHENNAI,SUNDARGARH,4328063,979226.966,20773.03403,4154.606807,16618.42723,10359.83071,175.1360828,0,0.231050241,231050.2412
6781,22,TAMIL NADU,KANCHIPURAM,SUNDARGARH,155029,984325.5133,15674.48671,3134.897342,12539.58937,9153.126189,51.60324842,0,32.25203027,32252030.27
6782,22,TAMIL NADU,OTHER,SUNDARGARH,65979190,999456.3134,543.6865775,108.7373155,434.949262,342.1533365,2.803914386,0,0.772970993,772970.9928
6783,22,WEST BENGAL,KOLKATA,SUNDARGARH,4631392,997127.2136,2872.786411,574.5572821,2298.229129,1197.696071,294.080052,0,2.159178061,2159178.061
6784,22,WEST BENGAL,MEDINIPUR EAST,SUNDARGARH,5095875,999891.8733,108.1266711,21.62533422,86.50133687,48.863051,1.373660068,0,0.981185763,981185.763
6785,22,ANDHRA PRADESH,VISAKHAPATANAM,SUNDARGARH,1063178,0,0,0,0,0,0,0,14.10864408,14108644.08
6786,22,WEST BENGAL,OTHER,SUNDARGARH,59309688,999883.8301,116.1698912,23.23397823,92.93591293,37.64983555,2.444794517,0,0.37093434,370934.3404
6787,22,ANDHRA PRADESH,OTHER,SUNDARGARH,34078373,999601.6829,398.317138,79.66342759,318.6537104,260.9866381,6.45570726,0,0.088032372,88032.37173
6788,22,GUJARAT,AHMEDABAD,SUNDARGARH,3719710,978619.301,21380.69903,4276.139807,17104.55923,10249.45493,1471.351261,0,0.268838162,268838.1621
6789,22,KARNATAKA,BENGALURU URBAN,SUNDARGARH,9621551,999778.3102,221.6898294,44.33796589,177.3518635,119.9390826,7.275334299,0,0.519666736,519666.7356
6790,22,MAHARASHTRA,THANE,SUNDARGARH,1261517,954324.8327,45675.16728,9135.033456,36540.13382,14024.38493,853.7340361,0,5.548874886,5548874.886
6791,22,TAMIL NADU,ERODE,SUNDARGARH,147270,996604.8754,3395.124601,679.0249202,2716.099681,3286.480614,47.53174442,0,6.790249202,6790249.202
6792,22,TAMIL NADU,THIRUVALLUR,SUNDARGARH,3728104,998399.1863,1600.813711,320.1627422,1280.650969,932.9138887,17.16690307,0,0.26823286,268232.8605
6793,22,TAMIL NADU,TIRUPPUR,SUNDARGARH,397521,997992.5589,2007.441116,401.4882233,1605.952893,2007.441116,0,0,5.031180743,5031180.743
6794,22,TELANGANA,HYDERABAD,SUNDARGARH,3597816,0,0,0,0,0,0,0,0.555892797,555892.7972
6795,22,WEST BENGAL,24 PARAGANAS NORTH,SUNDARGARH,10009781,999583.4075,416.5925308,83.31850617,333.2740247,151.6516695,28.07254225,0,0.399609142,399609.1423
6796,22,ANDHRA PRADESH,CHITTOOR,SUNDARGARH,4174064,999606.1392,393.8607554,78.77215107,315.0886043,250.3555288,1.91659735,0,0.239574669,239574.6687
6797,22,ANDHRA PRADESH,EAST GODAVARI,SUNDARGARH,5154296,999811.6135,188.386542,37.6773084,150.7092336,64.99432706,1.940129166,0,2.328154999,2328154.999
6798,22,ANDHRA PRADESH,SRIKAKULAM,SUNDARGARH,2703114,999947.8379,52.16206198,10.4324124,41.72964958,19.97695991,0,0,0.739887404,739887.4039
6799,22,WEST BENGAL,HOWRAH,SUNDARGARH,4842000,998685.8736,1314.126394,262.8252788,1051.301115,461.7926477,54.72945064,0,0.826104915,826104.9153
6800,22,WEST BENGAL,MEDINIPUR WEST,SUNDARGARH,5913457,999964.9951,35.00490491,7.000980983,28.00392393,24.3512382,0,0,1.014634925,1014634.925
6801,23,ANDHRA PRADESH,VISAKHAPATANAM,SUNDARGARH,1063178,0,0,0,0,0,0,0,21.63325426,21633254.26
6802,23,ANDHRA PRADESH,OTHER,SUNDARGARH,34078373,999479.6113,520.3886934,104.0777387,416.3109548,309.2577219,7.27734273,0,0.498850106,498850.1065
6803,23,OTHER,OTHER,SUNDARGARH,732071000,999260.6701,739.3299284,147.8659857,591.4639427,371.916112,16.22793418,0,0.463069839,463069.8389
6804,23,MAHARASHTRA,OTHER,SUNDARGARH,102131474,999365.9937,634.0063201,126.801264,507.2050561,355.8354597,28.73746833,0,0.137078214,137078.2135
6805,23,TAMIL NADU,KANCHIPURAM,SUNDARGARH,155029,979158.738,20841.26196,4168.252391,16673.00957,12784.7048,116.107309,0,25.80162421,25801624.21
6806,23,WEST BENGAL,MEDINIPUR EAST,SUNDARGARH,5095875,999828.2925,171.7075085,34.3415017,137.3660068,74.37388083,1.766134373,0,0.78494861,784948.6104
6807,23,KARNATAKA,BENGALURU URBAN,SUNDARGARH,9621551,999690.4865,309.5135077,61.90270155,247.6108062,192.7963589,9.0422012,0,0.623600083,623600.0828
6808,23,MAHARASHTRA,RAIGAD,SUNDARGARH,2634200,996544.6815,3455.318503,691.0637006,2764.254802,1793.333839,137.8027485,0,1.518487586,1518487.586
6809,23,TAMIL NADU,OTHER,SUNDARGARH,65979190,999294.808,705.1920462,141.0384092,564.1536369,447.2016101,4.061886786,0,0.015156294,15156.29398
6810,23,TELANGANA,HYDERABAD,SUNDARGARH,3597816,0,0,0,0,0,0,0,1.389731993,1389731.993
6811,23,WEST BENGAL,24 PARAGANAS NORTH,SUNDARGARH,10009781,999353.4324,646.5675922,129.3135184,517.2540738,230.2747682,33.86687481,0,0.999022856,999022.8557
6812,23,WEST BENGAL,KOLKATA,SUNDARGARH,4631392,996245.8371,3754.162895,750.8325791,3003.330316,1530.42541,353.6733665,0,1.079589031,1079589.031
6813,23,WEST BENGAL,MEDINIPUR WEST,SUNDARGARH,5913457,999903.7788,96.22121206,19.24424241,76.97696965,32.80652924,1.183740746,0,1.521952388,1521952.388
6814,23,GUJARAT,AHMEDABAD,SUNDARGARH,3719710,974832.9843,25167.01571,5033.403142,20133.61257,17118.26997,1768.148592,0,0.268838162,268838.1621
6815,23,TAMIL NADU,THIRUVALLUR,SUNDARGARH,3728104,997854.4053,2145.594651,429.1189302,1716.475721,1206.779639,20.11746453,0,0.26823286,268232.8605
6816,23,TELANGANA,OTHER,SUNDARGARH,26240025,999150.6868,849.3132152,169.862643,679.4505722,428.3151407,28.84905788,0,0.07621944,76219.43958
6817,23,WEST BENGAL,OTHER,SUNDARGARH,59309688,999770.5265,229.4734715,45.8946943,183.5787772,95.3638468,3.355269716,0,0.151745867,151745.8665
6818,23,KARNATAKA,OTHER,SUNDARGARH,50268750,999476.2352,523.7647644,104.7529529,419.0118115,178.6994902,5.211985578,0,0.099465374,99465.37362
6819,23,MAHARASHTRA,PUNE,SUNDARGARH,2935744,979026.1004,20973.89963,4194.779926,16779.11971,11265.62807,894.1515336,0,0.340629156,340629.1557
6820,23,TAMIL NADU,CHENNAI,SUNDARGARH,4328063,969600.2577,30399.74233,6079.948467,24319.79387,15472.04835,278.1844904,0,1.155251206,1155251.206
6821,23,TELANGANA,RANGA REDDY,SUNDARGARH,2446265,0,0,0,0,0,0,0,0.817572912,817572.9122
6822,24,ANDHRA PRADESH,SRIKAKULAM,SUNDARGARH,2703114,999903.0748,96.92524992,19.38504998,77.54019993,38.84408871,0,0,1.109831106,1109831.106
6823,24,ANDHRA PRADESH,VISAKHAPATANAM,SUNDARGARH,1063178,0,0,0,0,0,0,0,12.22749154,12227491.54
6824,24,ANDHRA PRADESH,OTHER,SUNDARGARH,34078373,999272.5005,727.49952,145.499904,581.999616,372.5236531,7.80553696,0,0.176064743,176064.7435
6825,24,OTHER,OTHER,SUNDARGARH,732071000,998987.7198,1012.28023,202.4560459,809.8241837,516.1931015,23.2477451,0,0.662504047,662504.0467
6826,24,KARNATAKA,KOLAR,SUNDARGARH,126441,998006.9756,1993.024415,398.6048829,1594.419532,1297.047635,0,0,31.63530817,31635308.17
6827,24,TAMIL NADU,COIMBATORE,SUNDARGARH,959823,998764.3555,1235.644489,247.1288977,988.5155909,1078.323816,6.251152556,0,2.083717519,2083717.519
6828,24,MAHARASHTRA,OTHER,SUNDARGARH,102131474,999164.6649,835.3350506,167.0670101,668.2680405,482.593642,38.36231718,0,0.60706066,607060.6599
6829,24,TAMIL NADU,KANCHIPURAM,SUNDARGARH,155029,971908.4816,28091.51836,5618.303672,22473.21469,16809.75817,251.5658361,0,32.25203027,32252030.27
6830,24,TAMIL NADU,OTHER,SUNDARGARH,65979190,999076.4512,923.5487735,184.7097547,738.8390188,581.8501258,5.304702892,0,0.045468882,45468.88193
6831,24,TELANGANA,HYDERABAD,SUNDARGARH,3597816,0,0,0,0,0,0,0,1.111785594,1111785.594
6832,24,WEST BENGAL,OTHER,SUNDARGARH,59309688,999637.6477,362.3522687,72.47045373,289.8818149,178.166508,4.299466219,0,0.067442607,67442.60735
6833,24,WEST BENGAL,MEDINIPUR WEST,SUNDARGARH,5913457,999725.0339,274.9660647,54.99321294,219.9728518,71.02444475,1.352846567,0,0.845529104,845529.1042
6834,24,GUJARAT,OTHER,SUNDARGARH,56806534,999525.8116,474.1884094,94.83768188,379.3507275,313.1329928,20.38497895,0,0.017603609,17603.60877
6835,24,KARNATAKA,BENGALURU URBAN,SUNDARGARH,9621551,999572.3143,427.6857234,85.53714469,342.1485787,220.1308292,17.56473566,0,0.415733389,415733.3885
6836,24,MAHARASHTRA,PUNE,SUNDARGARH,2935744,973967.4168,26032.58322,5206.516645,20826.06658,14861.30943,1068.213032,0,0.340629156,340629.1557
6837,24,TAMIL NADU,TIRUPPUR,SUNDARGARH,397521,997982.4965,2017.503478,403.5006956,1614.002782,2007.441116,0,0,2.515590371,2515590.371
6838,24,TELANGANA,OTHER,SUNDARGARH,26240025,998845.7328,1154.267193,230.8534386,923.4137544,545.0071027,43.9023972,0,0.190548599,190548.5989
6839,24,WEST BENGAL,HOWRAH,SUNDARGARH,4842000,997714.1677,2285.832301,457.1664601,1828.665841,805.4522924,81.37133416,0,1.239157373,1239157.373
6840,24,MAHARASHTRA,THANE,SUNDARGARH,1261517,912946.8727,87053.12731,17410.62546,69642.50185,33747.46436,2171.195473,0,0.792696412,792696.4123
6841,24,TAMIL NADU,CHENNAI,SUNDARGARH,4328063,955536.2295,44463.77051,8892.754103,35571.01641,22397.08618,450.0858698,0,0.231050241,231050.2412
6842,24,TAMIL NADU,THIRUVALLUR,SUNDARGARH,3728104,996911.8351,3088.164922,617.6329845,2470.531938,1512.296867,32.18794325,0,0.804698581,804698.5814
6843,25,ANDHRA PRADESH,OTHER,SUNDARGARH,34078373,998961.1593,1038.840675,207.7681349,831.0725398,492.335711,8.979301917,0,0.264097115,264097.1152
6844,25,OTHER,OTHER,SUNDARGARH,732071000,998654.2207,1345.779303,269.1558606,1076.623442,765.0583072,35.0211933,0,0.252707729,252707.7292
6845,25,MAHARASHTRA,OTHER,SUNDARGARH,102131474,998933.7959,1066.204136,213.2408272,852.9633088,626.9663747,53.86194661,0,0.019582602,19582.60193
6846,25,MAHARASHTRA,PUNE,SUNDARGARH,2935744,966472.5535,33527.44653,6705.489307,26821.95723,18575.52975,1396.579538,0,0.340629156,340629.1557
6847,25,TAMIL NADU,CHENNAI,SUNDARGARH,4328063,940099.0697,59900.93028,11980.18606,47920.74422,32470.64564,793.4265282,0,0.462100482,462100.4824
6848,25,WEST BENGAL,OTHER,SUNDARGARH,59309688,999525.4738,474.5261853,94.90523707,379.6209483,287.6089991,5.901228143,0,0.202327822,202327.8221
6849,25,WEST BENGAL,MEDINIPUR EAST,SUNDARGARH,5095875,999676.0125,323.9875389,64.79750779,259.1900312,157.9709078,3.728505899,0,0.392474305,392474.3052
6850,25,ANDHRA PRADESH,GUNTUR,SUNDARGARH,530577,990670.5342,9329.465846,1865.893169,7463.572677,6174.410123,131.9318402,0,1.884740575,1884740.575
6851,25,GUJARAT,OTHER,SUNDARGARH,56806534,999434.9418,565.0582378,113.0116476,452.0465903,375.6082003,23.37759244,0,0.052810826,52810.8263
6852,25,TAMIL NADU,OTHER,SUNDARGARH,65979190,998732.1154,1267.884616,253.5769233,1014.307693,740.2182415,9.063463798,0,0.197031822,197031.8217
6853,25,TAMIL NADU,THIRUVALLUR,SUNDARGARH,3728104,995896.5737,4103.426299,820.6852599,3282.741039,2006.113563,60.08416074,0,0.536465721,536465.7209
6854,25,WEST BENGAL,24 PARAGANAS NORTH,SUNDARGARH,10009781,998742.9295,1257.070459,251.4140919,1005.656368,680.2346625,54.64655021,0,0.499511428,499511.4279
6855,25,WEST BENGAL,KOLKATA,SUNDARGARH,4631392,993595.8779,6404.12213,1280.824426,5123.297704,2766.123014,474.1555023,0,0.863671225,863671.2245
6856,25,ANDHRA PRADESH,VISAKHAPATANAM,SUNDARGARH,1063178,0,0,0,0,0,0,0,1.881152545,1881152.545
6857,25,GUJARAT,VALSAD,SUNDARGARH,1705678,999747.3146,252.6854424,50.53708848,202.1483539,165.3301502,12.3118197,0,2.345108514,2345108.514
6858,25,KARNATAKA,BENGALURU RURAL,SUNDARGARH,990923,999706.3344,293.6656027,58.73312054,234.9324821,76.69617115,7.064121027,0,10.09160147,10091601.47
6859,25,KARNATAKA,BENGALURU URBAN,SUNDARGARH,9621551,999324.6411,675.3588896,135.0717779,540.2871117,274.4879698,36.1688048,0,0.207866694,207866.6943
6860,25,KARNATAKA,OTHER,SUNDARGARH,50268750,999091.0456,908.9543703,181.7908741,727.1634962,598.7616561,7.997016039,0,0.019893075,19893.07472
6861,25,TELANGANA,HYDERABAD,SUNDARGARH,3597816,0,0,0,0,0,0,0,0.277946399,277946.3986
6862,25,ANDHRA PRADESH,KRISHNA,SUNDARGARH,4517398,998632.1772,1367.822804,273.5645608,1094.258243,640.1915439,46.48693783,0,0.221366371,221366.3706
6863,25,TAMIL NADU,ERODE,SUNDARGARH,147270,996353.6362,3646.363822,729.2727643,2917.091057,3381.544103,47.53174442,0,6.790249202,6790249.202
6864,25,WEST BENGAL,MEDINIPUR WEST,SUNDARGARH,5913457,999622.2176,377.7824038,75.55648075,302.225923,240.1302656,2.705693133,0,1.014634925,1014634.925
6865,25,TELANGANA,OTHER,SUNDARGARH,26240025,998334.5671,1665.432864,333.0865729,1332.346292,867.1485641,52.43897443,0,0.07621944,76219.43958
6866,26,ANDHRA PRADESH,OTHER,SUNDARGARH,34078373,998500.4272,1499.572764,299.9145528,1199.658211,694.105907,12.99944689,0,0.293441239,293441.2391
6867,26,OTHER,OTHER,SUNDARGARH,732071000,998225.0028,1774.997234,354.9994468,1419.997787,1147.570386,43.65423572,0,0.064201423,64201.42309
6868,26,TELANGANA,HYDERABAD,SUNDARGARH,3597816,0,0,0,0,0,0,0,0.555892797,555892.7972
6869,26,WEST BENGAL,KOLKATA,SUNDARGARH,4631392,992251.1418,7748.858227,1549.771645,6199.086581,4331.311191,528.998625,0,0.647753418,647753.4184
6870,26,ANDHRA PRADESH,KRISHNA,SUNDARGARH,4517398,998173.2847,1826.715291,365.3430581,1461.372232,809.9795502,71.94407046,0,0.885465483,885465.4826
6871,26,MAHARASHTRA,OTHER,SUNDARGARH,102131474,998658.6407,1341.359276,268.2718552,1073.087421,808.7125033,67.9810026,0,0.029373903,29373.9029
6872,26,TAMIL NADU,ERODE,SUNDARGARH,147270,995307.9378,4692.062199,938.4124397,3753.649759,3469.817342,95.06348883,0,13.5804984,13580498.4
6873,26,ANDHRA PRADESH,VISAKHAPATANAM,SUNDARGARH,1063178,0,0,0,0,0,0,0,3.762305089,3762305.089
6874,26,TAMIL NADU,OTHER,SUNDARGARH,65979190,998051.522,1948.477997,389.6955995,1558.782398,968.5174977,15.89895238,0,0.045468882,45468.88193
6875,26,TAMIL NADU,TIRUPPUR,SUNDARGARH,397521,997663.0165,2336.983455,467.396691,1869.586764,2050.206153,0,0,2.515590371,2515590.371
6876,26,MAHARASHTRA,MUMBAI,SUNDARGARH,12691836,960733.1831,39266.81687,7853.363375,31413.4535,21279.89993,2240.88934,0,0.157581614,157581.6139
6877,26,KARNATAKA,BENGALURU URBAN,SUNDARGARH,9621551,998529.1353,1470.864729,294.1729457,1176.691783,355.7638472,57.05940757,0,0.415733389,415733.3885
6878,26,WEST BENGAL,MEDINIPUR WEST,SUNDARGARH,5913457,999586.8745,413.1255203,82.62510406,330.5004163,354.2766947,4.227645521,0,0.507317463,507317.4625
6879,26,WEST BENGAL,OTHER,SUNDARGARH,59309688,999399.0695,600.9304922,120.1860984,480.7443937,409.4609299,7.70531789,0,0.016860652,16860.65184
6880,27,ANDHRA PRADESH,OTHER,SUNDARGARH,34078373,997839.4215,2160.578499,432.1156999,1728.4628,1063.577771,20.36482199,0,0.586882478,586882.4782
6881,27,OTHER,OTHER,SUNDARGARH,732071000,997802.2337,2197.766337,439.5532674,1758.213069,1536.493045,51.56330465,0,0.01229389,12293.88953
6882,27,KARNATAKA,BENGALURU RURAL,SUNDARGARH,990923,998787.9987,1212.001336,242.4002672,969.6010689,228.0701931,33.30228484,0,7.064121027,7064121.027
6883,27,KARNATAKA,OTHER,SUNDARGARH,50268750,998578.7194,1421.280617,284.2561233,1137.024493,979.4554271,18.16237722,0,0.019893075,19893.07472
